dim,precision,recall,f1
2656,0.08620689655172414,1.0,0.15873015873015872
3506,0.08620689655172414,1.0,0.15873015873015872
2168,0.08620689655172414,1.0,0.15873015873015872
1931,0.08620689655172414,1.0,0.15873015873015872
778,0.08620689655172414,1.0,0.15873015873015872
3834,0.08620689655172414,1.0,0.15873015873015872
776,0.08620689655172414,1.0,0.15873015873015872
3511,0.08620689655172414,1.0,0.15873015873015872
770,0.08620689655172414,1.0,0.15873015873015872
3853,0.08620689655172414,1.0,0.15873015873015872
2477,0.08620689655172414,1.0,0.15873015873015872
2970,0.08620689655172414,1.0,0.15873015873015872
847,0.08620689655172414,1.0,0.15873015873015872
1510,0.08620689655172414,1.0,0.15873015873015872
2194,0.08620689655172414,1.0,0.15873015873015872
3423,0.08620689655172414,1.0,0.15873015873015872
3426,0.08620689655172414,1.0,0.15873015873015872
1877,0.08620689655172414,1.0,0.15873015873015872
3430,0.08620689655172414,1.0,0.15873015873015872
2699,0.08620689655172414,1.0,0.15873015873015872
887,0.08620689655172414,1.0,0.15873015873015872
886,0.08620689655172414,1.0,0.15873015873015872
2697,0.08620689655172414,1.0,0.15873015873015872
2696,0.08620689655172414,1.0,0.15873015873015872
3865,0.08620689655172414,1.0,0.15873015873015872
2472,0.08620689655172414,1.0,0.15873015873015872
2968,0.08620689655172414,1.0,0.15873015873015872
2473,0.08620689655172414,1.0,0.15873015873015872
872,0.08620689655172414,1.0,0.15873015873015872
3861,0.08620689655172414,1.0,0.15873015873015872
2689,0.08620689655172414,1.0,0.15873015873015872
867,0.08620689655172414,1.0,0.15873015873015872
3451,0.08620689655172414,1.0,0.15873015873015872
3453,0.08620689655172414,1.0,0.15873015873015872
3456,0.08620689655172414,1.0,0.15873015873015872
857,0.08620689655172414,1.0,0.15873015873015872
308,0.08620689655172414,1.0,0.15873015873015872
850,0.08620689655172414,1.0,0.15873015873015872
3462,0.08620689655172414,1.0,0.15873015873015872
2184,0.08620689655172414,1.0,0.15873015873015872
2778,0.08620689655172414,1.0,0.15873015873015872
27,0.08620689655172414,1.0,0.15873015873015872
2383,0.08620689655172414,1.0,0.15873015873015872
4022,0.08620689655172414,1.0,0.15873015873015872
1310,0.08620689655172414,1.0,0.15873015873015872
1309,0.08620689655172414,1.0,0.15873015873015872
98,0.08620689655172414,1.0,0.15873015873015872
3124,0.08620689655172414,1.0,0.15873015873015872
1653,0.08620689655172414,1.0,0.15873015873015872
1301,0.08620689655172414,1.0,0.15873015873015872
100,0.08620689655172414,1.0,0.15873015873015872
1294,0.08620689655172414,1.0,0.15873015873015872
2861,0.08620689655172414,1.0,0.15873015873015872
2299,0.08620689655172414,1.0,0.15873015873015872
107,0.08620689655172414,1.0,0.15873015873015872
2325,0.08620689655172414,1.0,0.15873015873015872
2381,0.08620689655172414,1.0,0.15873015873015872
2296,0.08620689655172414,1.0,0.15873015873015872
1279,0.08620689655172414,1.0,0.15873015873015872
1671,0.08620689655172414,1.0,0.15873015873015872
2856,0.08620689655172414,1.0,0.15873015873015872
3151,0.08620689655172414,1.0,0.15873015873015872
3036,0.08620689655172414,1.0,0.15873015873015872
2293,0.08620689655172414,1.0,0.15873015873015872
4008,0.08620689655172414,1.0,0.15873015873015872
4007,0.08620689655172414,1.0,0.15873015873015872
3157,0.08620689655172414,1.0,0.15873015873015872
1251,0.08620689655172414,1.0,0.15873015873015872
129,0.08620689655172414,1.0,0.15873015873015872
1587,0.08620689655172414,1.0,0.15873015873015872
1689,0.08620689655172414,1.0,0.15873015873015872
97,0.08620689655172414,1.0,0.15873015873015872
1317,0.08620689655172414,1.0,0.15873015873015872
210,0.08620689655172414,1.0,0.15873015873015872
1645,0.08620689655172414,1.0,0.15873015873015872
1606,0.08620689655172414,1.0,0.15873015873015872
1607,0.08620689655172414,1.0,0.15873015873015872
4050,0.08620689655172414,1.0,0.15873015873015872
1613,0.08620689655172414,1.0,0.15873015873015872
3070,0.08620689655172414,1.0,0.15873015873015872
4047,0.08620689655172414,1.0,0.15873015873015872
63,0.08620689655172414,1.0,0.15873015873015872
1596,0.08620689655172414,1.0,0.15873015873015872
2897,0.08620689655172414,1.0,0.15873015873015872
3046,0.08620689655172414,1.0,0.15873015873015872
71,0.08620689655172414,1.0,0.15873015873015872
72,0.08620689655172414,1.0,0.15873015873015872
1367,0.08620689655172414,1.0,0.15873015873015872
2391,0.08620689655172414,1.0,0.15873015873015872
2310,0.08620689655172414,1.0,0.15873015873015872
4034,0.08620689655172414,1.0,0.15873015873015872
1625,0.08620689655172414,1.0,0.15873015873015872
1353,0.08620689655172414,1.0,0.15873015873015872
2909,0.08620689655172414,1.0,0.15873015873015872
3094,0.08620689655172414,1.0,0.15873015873015872
2393,0.08620689655172414,1.0,0.15873015873015872
1344,0.08620689655172414,1.0,0.15873015873015872
1340,0.08620689655172414,1.0,0.15873015873015872
3103,0.08620689655172414,1.0,0.15873015873015872
3111,0.08620689655172414,1.0,0.15873015873015872
2877,0.08620689655172414,1.0,0.15873015873015872
3043,0.08620689655172414,1.0,0.15873015873015872
2285,0.08620689655172414,1.0,0.15873015873015872
3180,0.08620689655172414,1.0,0.15873015873015872
2838,0.08620689655172414,1.0,0.15873015873015872
1223,0.08620689655172414,1.0,0.15873015873015872
1160,0.08620689655172414,1.0,0.15873015873015872
1571,0.08620689655172414,1.0,0.15873015873015872
1152,0.08620689655172414,1.0,0.15873015873015872
2808,0.08620689655172414,1.0,0.15873015873015872
1569,0.08620689655172414,1.0,0.15873015873015872
2807,0.08620689655172414,1.0,0.15873015873015872
769,0.08620689655172414,1.0,0.15873015873015872
1568,0.08620689655172414,1.0,0.15873015873015872
1137,0.08620689655172414,1.0,0.15873015873015872
2804,0.08620689655172414,1.0,0.15873015873015872
1135,0.08620689655172414,1.0,0.15873015873015872
2423,0.08620689655172414,1.0,0.15873015873015872
2262,0.08620689655172414,1.0,0.15873015873015872
3255,0.08620689655172414,1.0,0.15873015873015872
1750,0.08620689655172414,1.0,0.15873015873015872
2798,0.08620689655172414,1.0,0.15873015873015872
181,0.08620689655172414,1.0,0.15873015873015872
3009,0.08620689655172414,1.0,0.15873015873015872
3268,0.08620689655172414,1.0,0.15873015873015872
1460,0.08620689655172414,1.0,0.15873015873015872
2252,0.08620689655172414,1.0,0.15873015873015872
1101,0.08620689655172414,1.0,0.15873015873015872
2789,0.08620689655172414,1.0,0.15873015873015872
1085,0.08620689655172414,1.0,0.15873015873015872
2780,0.08620689655172414,1.0,0.15873015873015872
1079,0.08620689655172414,1.0,0.15873015873015872
3291,0.08620689655172414,1.0,0.15873015873015872
1162,0.08620689655172414,1.0,0.15873015873015872
1733,0.08620689655172414,1.0,0.15873015873015872
3977,0.08620689655172414,1.0,0.15873015873015872
1575,0.08620689655172414,1.0,0.15873015873015872
4062,0.08620689655172414,1.0,0.15873015873015872
1221,0.08620689655172414,1.0,0.15873015873015872
1702,0.08620689655172414,1.0,0.15873015873015872
1704,0.08620689655172414,1.0,0.15873015873015872
1215,0.08620689655172414,1.0,0.15873015873015872
1214,0.08620689655172414,1.0,0.15873015873015872
3026,0.08620689655172414,1.0,0.15873015873015872
2374,0.08620689655172414,1.0,0.15873015873015872
1709,0.08620689655172414,1.0,0.15873015873015872
1714,0.08620689655172414,1.0,0.15873015873015872
3202,0.08620689655172414,1.0,0.15873015873015872
139,0.08620689655172414,1.0,0.15873015873015872
1199,0.08620689655172414,1.0,0.15873015873015872
3226,0.08620689655172414,1.0,0.15873015873015872
1715,0.08620689655172414,1.0,0.15873015873015872
3991,0.08620689655172414,1.0,0.15873015873015872
1194,0.08620689655172414,1.0,0.15873015873015872
1193,0.08620689655172414,1.0,0.15873015873015872
2279,0.08620689655172414,1.0,0.15873015873015872
2925,0.08620689655172414,1.0,0.15873015873015872
2277,0.08620689655172414,1.0,0.15873015873015872
1186,0.08620689655172414,1.0,0.15873015873015872
1182,0.08620689655172414,1.0,0.15873015873015872
1723,0.08620689655172414,1.0,0.15873015873015872
3218,0.08620689655172414,1.0,0.15873015873015872
1174,0.08620689655172414,1.0,0.15873015873015872
3243,0.08620689655172414,1.0,0.15873015873015872
3730,0.08620689655172414,1.0,0.15873015873015872
3581,0.08620689655172414,1.0,0.15873015873015872
629,0.08620689655172414,1.0,0.15873015873015872
3789,0.08620689655172414,1.0,0.15873015873015872
3545,0.08620689655172414,1.0,0.15873015873015872
727,0.08620689655172414,1.0,0.15873015873015872
533,0.08620689655172414,1.0,0.15873015873015872
3589,0.08620689655172414,1.0,0.15873015873015872
3594,0.08620689655172414,1.0,0.15873015873015872
2081,0.08620689655172414,1.0,0.15873015873015872
3677,0.08620689655172414,1.0,0.15873015873015872
3783,0.08620689655172414,1.0,0.15873015873015872
2615,0.08620689655172414,1.0,0.15873015873015872
405,0.08620689655172414,1.0,0.15873015873015872
3675,0.08620689655172414,1.0,0.15873015873015872
2049,0.08620689655172414,1.0,0.15873015873015872
1993,0.08620689655172414,1.0,0.15873015873015872
3540,0.08620689655172414,1.0,0.15873015873015872
1956,0.08620689655172414,1.0,0.15873015873015872
3779,0.08620689655172414,1.0,0.15873015873015872
1995,0.08620689655172414,1.0,0.15873015873015872
1996,0.08620689655172414,1.0,0.15873015873015872
3605,0.08620689655172414,1.0,0.15873015873015872
454,0.08620689655172414,1.0,0.15873015873015872
703,0.08620689655172414,1.0,0.15873015873015872
3745,0.08620689655172414,1.0,0.15873015873015872
1999,0.08620689655172414,1.0,0.15873015873015872
2126,0.08620689655172414,1.0,0.15873015873015872
3610,0.08620689655172414,1.0,0.15873015873015872
3611,0.08620689655172414,1.0,0.15873015873015872
2056,0.08620689655172414,1.0,0.15873015873015872
3742,0.08620689655172414,1.0,0.15873015873015872
674,0.08620689655172414,1.0,0.15873015873015872
2633,0.08620689655172414,1.0,0.15873015873015872
697,0.08620689655172414,1.0,0.15873015873015872
696,0.08620689655172414,1.0,0.15873015873015872
695,0.08620689655172414,1.0,0.15873015873015872
2504,0.08620689655172414,1.0,0.15873015873015872
3797,0.08620689655172414,1.0,0.15873015873015872
3796,0.08620689655172414,1.0,0.15873015873015872
2140,0.08620689655172414,1.0,0.15873015873015872
3555,0.08620689655172414,1.0,0.15873015873015872
690,0.08620689655172414,1.0,0.15873015873015872
1972,0.08620689655172414,1.0,0.15873015873015872
3811,0.08620689655172414,1.0,0.15873015873015872
3736,0.08620689655172414,1.0,0.15873015873015872
2139,0.08620689655172414,1.0,0.15873015873015872
3741,0.08620689655172414,1.0,0.15873015873015872
3699,0.08620689655172414,1.0,0.15873015873015872
1974,0.08620689655172414,1.0,0.15873015873015872
391,0.08620689655172414,1.0,0.15873015873015872
366,0.08620689655172414,1.0,0.15873015873015872
516,0.08620689655172414,1.0,0.15873015873015872
2542,0.08620689655172414,1.0,0.15873015873015872
2566,0.08620689655172414,1.0,0.15873015873015872
500,0.08620689655172414,1.0,0.15873015873015872
462,0.08620689655172414,1.0,0.15873015873015872
724,0.08620689655172414,1.0,0.15873015873015872
3577,0.08620689655172414,1.0,0.15873015873015872
395,0.08620689655172414,1.0,0.15873015873015872
414,0.08620689655172414,1.0,0.15873015873015872
3738,0.08620689655172414,1.0,0.15873015873015872
3824,0.08620689655172414,1.0,0.15873015873015872
349,0.08620689655172414,1.0,0.15873015873015872
3657,0.08620689655172414,1.0,0.15873015873015872
607,0.08620689655172414,1.0,0.15873015873015872
606,0.08620689655172414,1.0,0.15873015873015872
3655,0.08620689655172414,1.0,0.15873015873015872
2600,0.08620689655172414,1.0,0.15873015873015872
429,0.08620689655172414,1.0,0.15873015873015872
2093,0.08620689655172414,1.0,0.15873015873015872
596,0.08620689655172414,1.0,0.15873015873015872
2589,0.08620689655172414,1.0,0.15873015873015872
3724,0.08620689655172414,1.0,0.15873015873015872
1940,0.08620689655172414,1.0,0.15873015873015872
2530,0.08620689655172414,1.0,0.15873015873015872
572,0.08620689655172414,1.0,0.15873015873015872
758,0.08620689655172414,1.0,0.15873015873015872
2162,0.08620689655172414,1.0,0.15873015873015872
2090,0.08620689655172414,1.0,0.15873015873015872
589,0.08620689655172414,1.0,0.15873015873015872
576,0.08620689655172414,1.0,0.15873015873015872
475,0.08620689655172414,1.0,0.15873015873015872
2647,0.08620689655172414,1.0,0.15873015873015872
585,0.08620689655172414,1.0,0.15873015873015872
2532,0.08620689655172414,1.0,0.15873015873015872
582,0.08620689655172414,1.0,0.15873015873015872
3515,0.08620689655172414,1.0,0.15873015873015872
3645,0.08620689655172414,1.0,0.15873015873015872
449,0.08620689655172414,1.0,0.15873015873015872
2018,0.08620689655172414,1.0,0.15873015873015872
426,0.08620689655172414,1.0,0.15873015873015872
490,0.08620689655172414,1.0,0.15873015873015872
2524,0.08620689655172414,1.0,0.15873015873015872
3661,0.08620689655172414,1.0,0.15873015873015872
2085,0.08620689655172414,1.0,0.15873015873015872
2007,0.08620689655172414,1.0,0.15873015873015872
559,0.08620689655172414,1.0,0.15873015873015872
623,0.08620689655172414,1.0,0.15873015873015872
1945,0.08620689655172414,1.0,0.15873015873015872
3659,0.08620689655172414,1.0,0.15873015873015872
554,0.08620689655172414,1.0,0.15873015873015872
2012,0.08620689655172414,1.0,0.15873015873015872
625,0.08620689655172414,1.0,0.15873015873015872
417,0.08620689655172414,1.0,0.15873015873015872
2581,0.08620689655172414,1.0,0.15873015873015872
351,0.08620689655172414,1.0,0.15873015873015872
965,0.08791208791208792,0.8,0.15841584158415842
780,0.08791208791208792,0.8,0.15841584158415842
265,0.08791208791208792,0.8,0.15841584158415842
2317,0.08653846153846154,0.9,0.15789473684210525
2515,0.08860759493670886,0.7,0.15730337078651685
3242,0.08860759493670886,0.7,0.15730337078651685
3285,0.0975609756097561,0.4,0.1568627450980392
1058,0.08571428571428572,0.9,0.1565217391304348
3893,0.08571428571428572,0.9,0.1565217391304348
1326,0.0875,0.7,0.15555555555555556
3159,0.08602150537634409,0.8,0.1553398058252427
4011,0.08602150537634409,0.8,0.1553398058252427
453,0.08490566037735849,0.9,0.15517241379310345
3302,0.0851063829787234,0.8,0.15384615384615385
2578,0.3333333333333333,0.1,0.15384615384615385
3564,0.125,0.2,0.15384615384615385
1941,0.0851063829787234,0.8,0.15384615384615385
3452,0.125,0.2,0.15384615384615385
3751,0.3333333333333333,0.1,0.15384615384615385
3425,0.3333333333333333,0.1,0.15384615384615385
2834,0.10344827586206896,0.3,0.15384615384615385
3838,0.125,0.2,0.15384615384615385
4031,0.3333333333333333,0.1,0.15384615384615385
2243,0.08641975308641975,0.7,0.15384615384615385
2564,0.10344827586206896,0.3,0.15384615384615385
2051,0.08333333333333333,0.9,0.15254237288135594
3670,0.08333333333333333,0.9,0.15254237288135594
2541,0.08536585365853659,0.7,0.15217391304347827
4004,0.08536585365853659,0.7,0.15217391304347827
4017,0.08928571428571429,0.5,0.15151515151515152
570,0.08928571428571429,0.5,0.15151515151515152
2588,0.08256880733944955,0.9,0.15126050420168066
1366,0.09302325581395349,0.4,0.1509433962264151
2103,0.08333333333333333,0.8,0.1509433962264151
4001,0.08333333333333333,0.8,0.1509433962264151
746,0.08333333333333333,0.8,0.1509433962264151
3732,0.1,0.3,0.15
252,0.08181818181818182,0.9,0.15
2937,0.1,0.3,0.15
2985,0.08181818181818182,0.9,0.15
1694,0.08181818181818182,0.9,0.15
2734,0.1,0.3,0.15
659,0.1,0.3,0.15
331,0.08771929824561403,0.5,0.14925373134328357
3402,0.08771929824561403,0.5,0.14925373134328357
3900,0.08333333333333333,0.7,0.14893617021276595
736,0.08108108108108109,0.9,0.1487603305785124
1911,0.08108108108108109,0.9,0.1487603305785124
3029,0.08108108108108109,0.9,0.1487603305785124
2419,0.08108108108108109,0.9,0.1487603305785124
3714,0.11764705882352941,0.2,0.14814814814814814
3182,0.11764705882352941,0.2,0.14814814814814814
930,0.08163265306122448,0.8,0.14814814814814814
2922,0.11764705882352941,0.2,0.14814814814814814
2682,0.08035714285714286,0.9,0.14754098360655737
852,0.08080808080808081,0.8,0.14678899082568808
2356,0.08080808080808081,0.8,0.14678899082568808
35,0.07964601769911504,0.9,0.14634146341463414
3097,0.07964601769911504,0.9,0.14634146341463414
2624,0.07964601769911504,0.9,0.14634146341463414
3641,0.07964601769911504,0.9,0.14634146341463414
1866,0.08139534883720931,0.7,0.14583333333333334
1497,0.08,0.8,0.14545454545454545
984,0.07894736842105263,0.9,0.14516129032258066
2613,0.07894736842105263,0.9,0.14516129032258066
2009,0.07894736842105263,0.9,0.14516129032258066
1552,0.0821917808219178,0.6,0.14457831325301204
4060,0.08045977011494253,0.7,0.14432989690721648
1138,0.08045977011494253,0.7,0.14432989690721648
1663,0.0782608695652174,0.9,0.144
2708,0.0782608695652174,0.9,0.144
3546,0.1111111111111111,0.2,0.14285714285714285
1476,0.25,0.1,0.14285714285714285
3303,0.25,0.1,0.14285714285714285
2919,0.25,0.1,0.14285714285714285
211,0.08333333333333333,0.5,0.14285714285714285
1850,0.09375,0.3,0.14285714285714285
2562,0.09375,0.3,0.14285714285714285
1903,0.07954545454545454,0.7,0.14285714285714285
2427,0.25,0.1,0.14285714285714285
2511,0.25,0.1,0.14285714285714285
621,0.07954545454545454,0.7,0.14285714285714285
1740,0.08,0.6,0.1411764705882353
4038,0.07777777777777778,0.7,0.14
1262,0.07777777777777778,0.7,0.14
89,0.09090909090909091,0.3,0.13953488372093023
3766,0.0761904761904762,0.8,0.1391304347826087
1553,0.08064516129032258,0.5,0.1388888888888889
3599,0.07692307692307693,0.7,0.13861386138613863
472,0.07692307692307693,0.7,0.13861386138613863
1825,0.10526315789473684,0.2,0.13793103448275862
4026,0.08333333333333333,0.4,0.13793103448275862
2424,0.10526315789473684,0.2,0.13793103448275862
784,0.07936507936507936,0.5,0.136986301369863
920,0.07936507936507936,0.5,0.136986301369863
698,0.08823529411764706,0.3,0.13636363636363635
2064,0.07526881720430108,0.7,0.13592233009708737
3387,0.08163265306122448,0.4,0.13559322033898305
3434,0.08571428571428572,0.3,0.13333333333333333
2464,0.2,0.1,0.13333333333333333
2305,0.2,0.1,0.13333333333333333
2283,0.2,0.1,0.13333333333333333
1266,0.2,0.1,0.13333333333333333
672,0.075,0.6,0.13333333333333333
602,0.07692307692307693,0.5,0.13333333333333333
3212,0.2,0.1,0.13333333333333333
1789,0.07575757575757576,0.5,0.13157894736842105
1134,0.07575757575757576,0.5,0.13157894736842105
199,0.07142857142857142,0.8,0.13114754098360656
1217,0.07216494845360824,0.7,0.1308411214953271
2150,0.08333333333333333,0.3,0.13043478260869565
2547,0.07462686567164178,0.5,0.12987012987012986
2843,0.0707070707070707,0.7,0.12844036697247707
877,0.08108108108108109,0.3,0.1276595744680851
3283,0.08108108108108109,0.3,0.1276595744680851
2738,0.07058823529411765,0.6,0.12631578947368421
818,0.07058823529411765,0.6,0.12631578947368421
2380,0.09090909090909091,0.2,0.125
590,0.16666666666666666,0.1,0.125
3263,0.16666666666666666,0.1,0.125
2210,0.07407407407407407,0.4,0.125
101,0.06976744186046512,0.6,0.125
3474,0.07407407407407407,0.4,0.125
3640,0.06976744186046512,0.6,0.125
761,0.16666666666666666,0.1,0.125
643,0.07407407407407407,0.4,0.125
204,0.07042253521126761,0.5,0.12345679012345678
1323,0.06944444444444445,0.5,0.12195121951219512
1947,0.08695652173913043,0.2,0.12121212121212122
1357,0.0684931506849315,0.5,0.12048192771084337
2441,0.06666666666666667,0.6,0.12
4029,0.07017543859649122,0.4,0.11940298507462686
1634,0.06756756756756757,0.5,0.11904761904761904
752,0.14285714285714285,0.1,0.11764705882352941
288,0.08333333333333333,0.2,0.11764705882352941
3978,0.14285714285714285,0.1,0.11764705882352941
3098,0.06306306306306306,0.7,0.11570247933884298
2733,0.07142857142857142,0.3,0.11538461538461539
1453,0.08,0.2,0.11428571428571428
3210,0.06666666666666667,0.4,0.11428571428571428
1957,0.06557377049180328,0.4,0.11267605633802817
721,0.125,0.1,0.1111111111111111
2197,0.06818181818181818,0.3,0.1111111111111111
3099,0.07692307692307693,0.2,0.1111111111111111
2352,0.06818181818181818,0.3,0.1111111111111111
329,0.06349206349206349,0.4,0.1095890410958904
311,0.06349206349206349,0.4,0.1095890410958904
775,0.06666666666666667,0.3,0.10909090909090909
2331,0.06666666666666667,0.3,0.10909090909090909
2976,0.07407407407407407,0.2,0.10810810810810811
3033,0.0625,0.4,0.10810810810810811
634,0.07407407407407407,0.2,0.10810810810810811
3446,0.06521739130434782,0.3,0.10714285714285714
2525,0.06521739130434782,0.3,0.10714285714285714
3859,0.06382978723404255,0.3,0.10526315789473684
3469,0.0625,0.3,0.10344827586206896
2253,0.0625,0.3,0.10344827586206896
2509,0.0625,0.3,0.10344827586206896
2975,0.06896551724137931,0.2,0.10256410256410256
3213,0.061224489795918366,0.3,0.1016949152542373
3419,0.057971014492753624,0.4,0.10126582278481013
455,0.06666666666666667,0.2,0.1
855,0.06,0.3,0.1
3723,0.1,0.1,0.1
1195,0.06666666666666667,0.2,0.1
2315,0.06666666666666667,0.2,0.1
1115,0.05555555555555555,0.4,0.0975609756097561
39,0.05555555555555555,0.4,0.0975609756097561
254,0.057692307692307696,0.3,0.0967741935483871
2319,0.09090909090909091,0.1,0.09523809523809523
944,0.09090909090909091,0.1,0.09523809523809523
3181,0.09090909090909091,0.1,0.09523809523809523
3073,0.09090909090909091,0.1,0.09523809523809523
460,0.052083333333333336,0.5,0.09433962264150944
1782,0.05333333333333334,0.4,0.09411764705882353
812,0.06060606060606061,0.2,0.09302325581395349
1485,0.05454545454545454,0.3,0.09230769230769231
4043,0.058823529411764705,0.2,0.09090909090909091
3327,0.058823529411764705,0.2,0.09090909090909091
3245,0.05714285714285714,0.2,0.08888888888888889
2360,0.05172413793103448,0.3,0.08823529411764706
3569,0.07692307692307693,0.1,0.08695652173913043
1415,0.047619047619047616,0.3,0.0821917808219178
435,0.05,0.2,0.08
3614,0.05,0.2,0.08
990,0.0625,0.1,0.07692307692307693
4003,0.058823529411764705,0.1,0.07407407407407407
3817,0.058823529411764705,0.1,0.07407407407407407
3267,0.05555555555555555,0.1,0.07142857142857142
2183,0.05263157894736842,0.1,0.06896551724137931
1329,0.05263157894736842,0.1,0.06896551724137931
2500,0.05263157894736842,0.1,0.06896551724137931
538,0.0392156862745098,0.2,0.06557377049180328
542,0.047619047619047616,0.1,0.06451612903225806
3252,0.045454545454545456,0.1,0.0625
2947,0.045454545454545456,0.1,0.0625
1462,0.043478260869565216,0.1,0.06060606060606061
1007,0.041666666666666664,0.1,0.058823529411764705
4028,0.041666666666666664,0.1,0.058823529411764705
2438,0.04,0.1,0.05714285714285714
1132,0.038461538461538464,0.1,0.05555555555555555
2314,0.03571428571428571,0.1,0.05263157894736842
822,0.03571428571428571,0.1,0.05263157894736842
2516,0.034482758620689655,0.1,0.05128205128205128
3689,0.03125,0.1,0.047619047619047616
651,0.027777777777777776,0.1,0.043478260869565216
66,0.025,0.1,0.04
1322,0.025,0.1,0.04
3955,0.024390243902439025,0.1,0.0392156862745098
1597,0.02,0.1,0.03333333333333333
2556,0.0,0.0,0.0
2868,0.0,0.0,0.0
2863,0.0,0.0,0.0
2913,0.0,0.0,0.0
2869,0.0,0.0,0.0
2399,0.0,0.0,0.0
2540,0.0,0.0,0.0
2398,0.0,0.0,0.0
2864,0.0,0.0,0.0
2371,0.0,0.0,0.0
2867,0.0,0.0,0.0
2862,0.0,0.0,0.0
2563,0.0,0.0,0.0
2866,0.0,0.0,0.0
2549,0.0,0.0,0.0
2586,0.0,0.0,0.0
2860,0.0,0.0,0.0
2926,0.0,0.0,0.0
2946,0.0,0.0,0.0
2557,0.0,0.0,0.0
2927,0.0,0.0,0.0
2369,0.0,0.0,0.0
2950,0.0,0.0,0.0
2536,0.0,0.0,0.0
2851,0.0,0.0,0.0
2373,0.0,0.0,0.0
2403,0.0,0.0,0.0
2591,0.0,0.0,0.0
2376,0.0,0.0,0.0
2918,0.0,0.0,0.0
2359,0.0,0.0,0.0
2375,0.0,0.0,0.0
2533,0.0,0.0,0.0
2404,0.0,0.0,0.0
2561,0.0,0.0,0.0
2917,0.0,0.0,0.0
2560,0.0,0.0,0.0
2850,0.0,0.0,0.0
2921,0.0,0.0,0.0
2954,0.0,0.0,0.0
2955,0.0,0.0,0.0
2848,0.0,0.0,0.0
2592,0.0,0.0,0.0
2406,0.0,0.0,0.0
2956,0.0,0.0,0.0
2952,0.0,0.0,0.0
2590,0.0,0.0,0.0
2548,0.0,0.0,0.0
2924,0.0,0.0,0.0
2948,0.0,0.0,0.0
2535,0.0,0.0,0.0
2379,0.0,0.0,0.0
2915,0.0,0.0,0.0
2372,0.0,0.0,0.0
2362,0.0,0.0,0.0
2401,0.0,0.0,0.0
2949,0.0,0.0,0.0
2859,0.0,0.0,0.0
2402,0.0,0.0,0.0
2916,0.0,0.0,0.0
2912,0.0,0.0,0.0
2858,0.0,0.0,0.0
2857,0.0,0.0,0.0
2361,0.0,0.0,0.0
2951,0.0,0.0,0.0
2855,0.0,0.0,0.0
2854,0.0,0.0,0.0
2853,0.0,0.0,0.0
2559,0.0,0.0,0.0
2870,0.0,0.0,0.0
2539,0.0,0.0,0.0
2928,0.0,0.0,0.0
2898,0.0,0.0,0.0
2936,0.0,0.0,0.0
2571,0.0,0.0,0.0
2899,0.0,0.0,0.0
2888,0.0,0.0,0.0
2887,0.0,0.0,0.0
2407,0.0,0.0,0.0
2900,0.0,0.0,0.0
2901,0.0,0.0,0.0
2902,0.0,0.0,0.0
2886,0.0,0.0,0.0
2544,0.0,0.0,0.0
2570,0.0,0.0,0.0
2386,0.0,0.0,0.0
2543,0.0,0.0,0.0
2938,0.0,0.0,0.0
2904,0.0,0.0,0.0
2939,0.0,0.0,0.0
2905,0.0,0.0,0.0
2569,0.0,0.0,0.0
2387,0.0,0.0,0.0
2572,0.0,0.0,0.0
2397,0.0,0.0,0.0
2889,0.0,0.0,0.0
2932,0.0,0.0,0.0
2895,0.0,0.0,0.0
2933,0.0,0.0,0.0
2388,0.0,0.0,0.0
2574,0.0,0.0,0.0
2575,0.0,0.0,0.0
2576,0.0,0.0,0.0
2368,0.0,0.0,0.0
2390,0.0,0.0,0.0
2537,0.0,0.0,0.0
2553,0.0,0.0,0.0
2367,0.0,0.0,0.0
2894,0.0,0.0,0.0
2934,0.0,0.0,0.0
2892,0.0,0.0,0.0
2935,0.0,0.0,0.0
2931,0.0,0.0,0.0
2891,0.0,0.0,0.0
2890,0.0,0.0,0.0
2394,0.0,0.0,0.0
2906,0.0,0.0,0.0
2885,0.0,0.0,0.0
2907,0.0,0.0,0.0
2580,0.0,0.0,0.0
2910,0.0,0.0,0.0
2896,0.0,0.0,0.0
2396,0.0,0.0,0.0
2943,0.0,0.0,0.0
2582,0.0,0.0,0.0
2874,0.0,0.0,0.0
2873,0.0,0.0,0.0
2363,0.0,0.0,0.0
2944,0.0,0.0,0.0
2583,0.0,0.0,0.0
2584,0.0,0.0,0.0
2872,0.0,0.0,0.0
2370,0.0,0.0,0.0
2929,0.0,0.0,0.0
2871,0.0,0.0,0.0
2945,0.0,0.0,0.0
2911,0.0,0.0,0.0
2585,0.0,0.0,0.0
2942,0.0,0.0,0.0
2382,0.0,0.0,0.0
2876,0.0,0.0,0.0
2880,0.0,0.0,0.0
2385,0.0,0.0,0.0
2552,0.0,0.0,0.0
2884,0.0,0.0,0.0
2883,0.0,0.0,0.0
2384,0.0,0.0,0.0
2395,0.0,0.0,0.0
2881,0.0,0.0,0.0
2940,0.0,0.0,0.0
2551,0.0,0.0,0.0
2579,0.0,0.0,0.0
2941,0.0,0.0,0.0
2568,0.0,0.0,0.0
2879,0.0,0.0,0.0
2567,0.0,0.0,0.0
2878,0.0,0.0,0.0
2550,0.0,0.0,0.0
2930,0.0,0.0,0.0
2908,0.0,0.0,0.0
2650,0.0,0.0,0.0
