sae_dim,score
13367,0.9666325570605386
11836,0.7887051308199409
8287,0.5954112364824943
29667,0.5757616969908564
25917,0.5570487246591224
8546,0.5047673317472033
13410,0.3777970681261642
29414,0.3553001049443696
6061,0.3349542839780641
3829,0.3311603470885807
13988,0.3288127286803867
13932,0.3273333368693168
15891,0.3226417136533876
6153,0.3032481389917116
31748,0.29251558017766416
11163,0.2757195559168872
22184,0.26251345366943873
30376,0.2553214620713938
20848,0.2514693988116208
13627,0.2471868580266565
22973,0.24143849011358293
24562,0.24090601522856808
31067,0.24022299539095635
23769,0.23869655433944006
14186,0.235298144039285
20310,0.2291858879185263
18976,0.21628914090921306
9857,0.211437884276161
6271,0.20863459235870976
18013,0.20666546999978075
19553,0.20530268234234478
6066,0.20481207713112004
3175,0.19722571466137837
23052,0.18866795417185553
1890,0.18740698440524817
7801,0.18690156968204097
2173,0.18687268422258627
5533,0.17881684090619135
12291,0.1720615472907146
15151,0.1707546326862806
16130,0.1673105772422507
2630,0.16725818335068052
5121,0.1653549947672132
11646,0.16449059483793363
3183,0.15764311948970167
242,0.15607064996126155
455,0.14556126653668083
21992,0.1408733775976461
10570,0.13992573605066225
26035,0.1375765010413896
4346,0.13433083782474028
17124,0.13290871813438807
9745,0.13072699249399872
6886,0.12926510787951906
31948,0.11805543274102508
25929,0.11610836577590584
28624,0.11610172144210221
21876,0.11398565534745629
12590,0.1136262005320851
16261,0.1093329233175914
1434,0.1043978790761508
25515,0.1034344551615014
6762,0.10238368615180551
8276,0.10069810723020062
16274,0.0995469450626318
1475,0.09662667117833959
22123,0.09562076685640783
5660,0.09338738915003328
10382,0.09108161988581483
15748,0.08957561259954566
18759,0.08889456440648275
22602,0.08665267331212316
4525,0.08616304256252622
19534,0.08584081022981678
9416,0.08575885144239515
29221,0.0849689353244537
5222,0.08448906136207199
23932,0.08260284203007397
9427,0.08207258084691565
21321,0.08169343665859358
13068,0.08157803179796227
5678,0.08125872413810704
29905,0.07966745201335533
24438,0.07730459965620437
18528,0.07729756149020772
8064,0.0767971469777905
14382,0.07515205206207391
26352,0.07489526176705942
31851,0.07414378097654298
20437,0.07351613355944732
4436,0.0731203767075645
3200,0.07286081085121608
13389,0.0728250844280959
24763,0.07249833577291963
5113,0.07138283981732746
9677,0.0705619317106951
23341,0.06810951660773741
3806,0.06701333125832024
31413,0.06684932890916716
24818,0.06586949030699148
12296,0.06490677563954364
23189,0.06445287456320864
27910,0.06339933542937504
15203,0.06240262845145361
4897,0.062148456369083026
13219,0.0619532940620652
12654,0.06182472974904355
19057,0.060801387195156424
26872,0.05995359107044295
26481,0.059941561599457405
14510,0.059547790112230554
29894,0.05887407686220861
28397,0.0583685291679697
28926,0.057376830830903905
6818,0.05596352813256773
30017,0.05585294501448848
29030,0.05556467849976604
14561,0.054537695471525094
17322,0.05336307541630981
1433,0.05324967367622395
30383,0.05262200223385279
4521,0.051737253263285876
21267,0.051441012115494546
12034,0.050613392896503545
18878,0.05060661114562417
14573,0.05046104348266887
15667,0.04990471116168125
9992,0.04968008259731799
29039,0.0490789605582383
24533,0.04897028555142145
27702,0.048896625255738846
1907,0.04792903834561251
20635,0.047031644248482225
22924,0.04692797253132278
5248,0.04680901618024099
27779,0.04514828893064058
957,0.045068484543792815
21611,0.044978516062668374
